*Stations2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Definitions_Définitions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*DataSources_SourcesdesDonnées,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
**********Stations2024**********,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS_ID,Station_Name,Status,Location_Address,City,Province/Territory_EN,Province/territoire_FR,Postal_Code,Timezone_UTC,Latitude,Longitude,Elevation_m,Start_Date,End_Date,Combined_Stations,Inlet_Height_m,Network,SO2,CO,NO2,NO,NOX,O3,PM2.5_Continuous,PM10_Continuous,PM2.5_RM,PM10_Integrated,PM2.5-10,PM2.5_Speciation,VOC,Carbonyl,PAC,Site_Type,Urbanization,Neighbourhood,Land_Use,Scale,PC,CD,CSD,CMA/CA,AQMS_Airzone,Core_Site
129501,SNARE RAPIDS,1,SNARE RAPIDS,SNARE RAPIDS,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,,-7,63.50825,-116.00867,240,2005-11-30,,,3,C,,,,,,X,,,,,,,,,,RB,NU,P1,F,R,none,03. Region 3,"097. Region 3, Unorganized, NO",none,Northwest Territories - North Slave,
129601,FORT SMITH - CONIBEAR CRES.,1,95 CONIBEAR CRESCENT,FORT SMITH,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,X0E,-7,60.00455,-111.893241,358,2015-01-01,,,,N,X,X,X,X,X,X,X,X,,,,,,,,PE,SU,P2,R,N,1572. Fort Smith,05. Region 5,"001. Fort Smith, T",none,Northwest Territories - South Slave,
129602,WOOD BUFFALO NATIONAL PARK,1,WOOD BUFFALO NATIONAL PARK,WOOD BUFFALO NATIONAL PARK,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,,-7,60.1465,-113.63769,274,2017-01-01,,,,C,,,,,,X,,,,,,,,,,RB,NU,P1,F,R,none,05. Region 5,"097. Region 5, Unorganized, NO",none,Northwest Territories - South Slave,
129701,FORT SIMPSON - HELIPORT,1,ECC COMPOUND,FORT SIMPSON,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,X0E 0N0,-7,61.8628,-121.353,169,2023-07-23,,,3,N,X,,X,X,X,X,X,X,,,,,,,,RB,NU,P2,R,R,none,04. Region 4,"038. Fort Simpson, VL",none,Northwest Territories - Dehcho,
**********Definitions_Définitions**********,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station information // Information station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS_ID // Identifiant_SNPA,6-digit site identification.  The first two digits identify the province or territory.  Site IDs are assigned by Environment and Climate Change Canada (ECCC) in no particular order. // Identifiant à 6 chiffres du site. Les deux premiers chiffres identifient la province ou le territoire. Les identifiants de site sont attribués par Environnement et Changement climatique Canada (ECCC) sans ordre particulier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station_Name // Nom_de_la_station,Common name given to the site by the Province or Territory. // Nom commun donné au site par la province ou le territoire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status // Statut,Indicates whether the station was active (1) or inactive (0) in the current Station List year. // Indique si la station était active (1) ou inactive (0) au cours de l'année actuelle de la liste des stations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location_Address // Adresse_de_l'emplacement,Street address or location. // Adresse postale ou emplacement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City // Ville,Municipality or place name. // Municipalité ou nom du lieu.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/Territory_EN // Province/territoire_FR,Province or Territory. // Province ou territoire.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Postal_Code // Code_postal,6-digit alphanumeric postal code. // Code postal alphanumérique à 6 chiffres.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timezone_UTC // Fuseau_horaire_TUC,"Time zone relative to Coordinated Universal Time (UTC) that data from the station are reported in. Data are usually reported in local standard time, however, there are exceptions since some provinces or territories that span multiple time zones choose to use a single time zone for reporting data. UTC is the primary time standard by which the world regulates clocks and time. // Fuseau horaire par rapport au temps universel coordonné (TUC) dans lequel les données de la station sont communiquées. Les données sont généralement communiquées en heure locale standard, mais il existe des exceptions, car certaines provinces ou certains territoires qui s'étendent sur plusieurs fuseaux horaires choisissent d'utiliser un seul fuseau horaire pour communiquer leurs données. Le TUC est la principale norme horaire utilisée dans le monde pour régler les horloges et l'heure.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude // Latitude,Latitude is a geographic coordinate that specifies the north–south position of a point on the Earth's surface. // La latitude est une coordonnée géographique qui spécifie la position nord-sud d'un point à la surface de la Terre.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude // Longitude,Longitude is a geographic coordinate that specifies the east–west position of a point on the Earth's surface. // La longitude est une coordonnée géographique qui spécifie la position est-ouest d'un point à la surface de la Terre.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation_m // Élévation_m,"Elevation of the monitoring station at ground level above sea level in metres. // Élévation du site de surveillance au niveau du sol, au-dessus du niveau de la mer (mètres).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start_Date // Date_de_début,"Date when monitoring began at the site, YYYY-MM-DD.  Note: some measurement parameters may have been added or removed after this date. // Date (aaaa-mm-jj) à laquelle la surveillance a commencé sur le site. Note: certains paramètres de mesure peuvent avoir été ajoutés ou supprimés après cette date.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End_Date // Date_de_fin,"Date when monitoring ended at the site, YYYY-MM-DD.  Note: some measurement parameters may have been removed before this date. No value indicates that monitoring is ongoing as of the most recent data publication year. // Date (aaaa-mm-jj) à laquelle la surveillance a pris fin sur le site. Note: certains paramètres de mesure peuvent avoir été supprimés avant cette date. L'absence de valeur indique que la surveillance est toujours en cours à la date de publication des données la plus récente.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combined_Stations // Stations_combinées,"The site IDs associated with a station that has moved locations. Data from these sites may be combined for trend analysis. Site combinations are determined in collaboration with provinces and territories. Factors such as proximity, elevation, inlet height and station classification are considered when determining if two sites can be combined for trend analysis. // Les identifiants de site associés à une station qui a changé d'emplacement. Les données provenant de ces sites peuvent être combinées pour l'analyse des tendances. Les combinaisons de sites sont déterminées en collaboration avec les provinces et les territoires. Des facteurs tels que la proximité, l'élévation, la hauteur de l'entrée et la classification de la station sont pris en compte pour déterminer si deux sites peuvent être combinés pour des analyses de tendances.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inlet_Height_m // Hauteur_d'entrée_m,"Height of the inlet probe above ground level in metres. Unless stated otherwise, the inlet height applies to all pollutants measured at the station. // La hauteur de l'entrée dela sonde au-dessus du niveau du sol (mètres). Sauf indication contraire, la hauteur d'entrée s'applique à tous les polluants mesurés à la station.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network // Réseau,"Site identified in the most recent version of a Provincial or Territorial Annex to the NAPS Memorandum of Understanding, indicated by ""N"".  Ozone sites operated by ECCC's Canadian Air and Precipitation Monitoring Network (CAPMoN) are indicated by the ""C"". // Site identifié dans la nouvelle version d'une Annexe provinciale ou territoriale du protocole d'Entente du SNPA (""N""). Les sites opérés par le Réseau canadien d’échantillonnage des précipitations et de l’air (RCEPA) pour les mesures d'ozone sont idntifiées par ""C"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutants measured // Polluants mesurés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An X indicates that the station has at least one data record for the pollutant. It does not necessarily mean that monitoring of the pollutant at the station is ongoing. // Un X indique que la station dispose d'au moins un enregistrement de données pour le polluant. Cela ne signifie pas nécessairement que la surveillance du polluant à la station est en cours.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO2 // SO2,Sulphur dioxide // Dioxyde de soufre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO // CO,Carbon monoxide // Monoxyde de carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO2 // NO2,Nitrogen dioxide // Dioxyde d'azote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO // NO,Nitric oxide // Monoxyde d'azote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOX // NOX,Nitrogen oxides (NO + NO2) // Oxydes d'azote (NO + NO2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O3 // O3,Ground-level ozone // Ozone au sol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM2.5_Continuous // PM2.5_en_continu,"Particulate matter less than 2.5 microns via continuous monitoring. // Mesure en continue de particules inférieures à 2,5 microns.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_Continuous // PM10_en_continu,Particulate matter less than 10 microns via continuous monitoring. //Mesure en continue de particules inférieures à 10 microns.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM2.5_RM // PM2.5_MR,"Particulate matter less than 2.5 microns (NAPS reference (gravimetric) method) via integrated monitoring. // Particules inférieures à 2,5 microns (méthode de référence du Programme SNPA [gravimétrique]) par mesure ponctuelle.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_Integrated // PM10_ponctuelle,Particulate matter less than 10 microns via integrated monitoring. // Particules inférieures à 10 microns par mesure ponctuelle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM2.5-10 // PM2.5-10,"Coarse particulate matter less than 10 microns and greater than 2.5 microns via integrated monitoring. // Les particules grossières inférieures à 10 microns et supérieures à 2,5 microns par mesure ponctuelle. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM2.5_Speciation // PM2.5_Caractérisation,"Fine particulate matter less than 2.5 microns (chemical constituents) and volatile inorganic compounds via integrated monitoring. // Les particules fines inférieures à 2,5 microns (composantes chimiques) et composés inorganiques volatils par mesure ponctuelle.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOC // COV,Volatile organic compounds via integrated (canister) monitoring. // Composés organiques volatils par surveillance ponctuelle (bonbonne).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbonyl // Carbonyle,Aldehydes and ketones via integrated monitoring. // Aldéhydes et cétones par surveillance ponctuelle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAC // CAP,Polycyclic aromatic compounds via integrated monitoring. // Composés aromatiques polycycliques par surveillance ponctuelle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station classification // Classification des stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_Type // Type_de_site,Characterizes sites in terms of source influences. // Caractérise les sites en fonction de l'influence des sources.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE Site_Type // PE Type_de_site,"General Population Exposure - site located in an urban area where populations live, work, shop, play, and that are not classified as transportation or point sources. // Exposition de la population générale - Site situé dans une zone urbaine où des populations vivent, travaillent, magasinent et se divertissent, et qui n’est pas classé comme influencé par les transports ou par des sources fixes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RB Site_Type // RB Type_de_site,Regional Backgrounds - site outside urban area. // Concentration de fond régionale - Site à l’extérieur d’une zone urbaine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T Site_Type // T Type_de_site,"Transportation source–influenced - site within 100 m of a major road or influenced by off-road vehicles and engines, rail, marine or aviation sources located in an urban area. // Influencé par les transports - Site à moins de 100 m d’une route majeure ou influencé par les véhicules et moteurs hors routes, les sources ferroviaires, maritimes ou aériennes dans une zone urbaine.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS Site_Type // PS Type_de_site,Point source–influenced - site near (< ~10 km) a major stationary emissions source located in an urban area; classification based on VOC and SO2 ambient measurement data. // Influencé par une source fixe - Site à proximité (<~ 10 km) d’une source fixe importante d’émissions et se trouvant dans une zone urbaine; classification fondée sur les données des COV et du SO2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urbanization // Urbanisation,"The degree of urbanization around the monitoring site. Population centre (PC) classification (Statistics Canada 2017a, Dictionary) is used to define levels of urbanization. // Le niveau d’urbanisation à proximité du site de surveillance. La classification des centres de population (CP) (Statistique Canada, 2017a, Dictionnaire) est utilisée pour définir les niveaux d'urbanisation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LU Urbanization // LU Urbanisation,"Large Urban Area - large population centre (population ≥ 100,000) // Grande zone urbaine - Grand centre de population (population ≥ 100 000)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MU Urbanization // MU Urbanisation,"Medium Urban Area - medium population centre (population between 30,000 and 99,999) // Zone urbaine moyenne - Centre de population moyen (population de 30 000 à 99 999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SU Urbanization // SU Urbanisation,"Small Urban Area - small population centre (population between 1,000 and 29,999) // Petite zone urbaine - Petit centre de population (population de 1 000 à 29 999)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NU Urbanization // NU Urbanisation,"Non-Urban (Rural) Area - non-urban area (population < 1,000) // Zone non urbaine (rurale) - Zone non urbaine (population < 1 000)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neighbourhood // Quartier,The size of residential populations residing within 4 km of NAPS monitoring sites. A distance of 4 km represents the maximum distance associated with a neighbourhood scale of spatial representativeness. // La taille de la population résidentielle demeurant dans un rayon de 4 km des sites de surveillance du Programme SNPA. Une distance de 4 km représente la distance maximale associée à une échelle de représentativité spatiale de quartier.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1 Neighbourhood // P1 Quartier,Neighbourhood population < 500 // Population de quartier < 500 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P2 Neighbourhood // P2 Quartier,"Neighbourhood population 500–9,999 // Population de quartier 500 à 9 999 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3 Neighbourhood // P3 Quartier,"Neighbourhood population 10,000–49,999 // Population de quartier 10 000 à 49 999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4 Neighbourhood // P4 Quartier,"Neighbourhood population 50,000–99,999 // Population de quartier 50 000 à 99 999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5 Neighbourhood // P5 Quartier,"Neighbourhood population 100,000–149,999 // Population de quartier 100 000 à 149 999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6 Neighbourhood // P6 Quartier,"Neighbourhood population ≥ 150,000 // Population de quartier ≥ 150 000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land_Use // Utilisation_du_sol,Represents the dominant land use category within a 400 m radius around each site. A radius of 400 m represents the middle scale of spatial representativeness. // Représente la catégorie d'utilisation du sol dominante dans un rayon de 400 m de chacun des sites. Une distance de 400 m représente l'échelle moyenne de représentativité spatiale.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R Land_Use // R Utilisation_du_sol,Residential // Résidentielle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C Land_Use // C Utilisation_du_sol,Commercial // Commerciale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I Land_Use // I Utilisation_du_sol,Industrial // Industrielle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P Land_Use // P Utilisation_du_sol,Parks // Parcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W Land_Use // W Utilisation_du_sol,Water // Plans d’eau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Land_Use // A Utilisation_du_sol,Agriculture // Agricole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F Land_Use // F Utilisation_du_sol,Forested // Forêts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O Land_Use // O Utilisation_du_sol,Open // Zones dégagées,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scale // Échelle,The spatial scale of representativeness the air sample with the scale most appropriate for the monitoring objective at the site. // L'échelle spatiale de représentativité l'échantillon d'air à l'échelle de représentativité spatiale la plus appropriée pour l'objectif de surveillance du site.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI Scale // MI Échelle,Micro - Concentrations in air typical of areas ranging from several metres up to approximately 100 m. // Micro - Concentration atmosphérique typique de régions allant de plusieurs mètres jusqu’à environ 100 mètres.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M Scale // M Échelle,"Middle - Concentrations in air typical of areas up to several city blocks ranging from about 100 m to 0.5 km. // Moyenne - Concentration atmosphérique typique de régions pouvant compter plusieurs pâtés de maisons, allant d’environ 100 mètres jusqu’à 0,5 km.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N Scale // N Échelle,"Neighbourhood - Concentrations in air typical of some extended area of the city that has relatively uniform land use on the order of 0.5-4 km. // Quartier - Concentration atmosphérique typique de certaines zones élargies de la ville dont l’utilisation du sol est relativement uniforme, allant d’environ 0,5 à 4 km.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U Scale // U Échelle,"Urban - Concentrations in air typical of the overall city-wide area on the order of 4-50 km. // Urbaine - Concentration atmosphérique typique de la superficie globale de la ville, allant de 4 km à 50 km.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R Scale // R Échelle,"Regional - usually a non-urban area of reasonably homogenous geography that may extend from tens to hundreds of kilometers (U.S. EPA, 1997). // Régionale - Habituellement, une zone non urbaine de géographie raisonnablement homogène, allant de dizaines de kilomètres à des centaines de kilomètres (U.S. EPA, 1997).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC // CP,Population Centre // Centre de population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD // DR,Census Division // Division de recensement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD // SDR,Census Subdivision // Subdivision de recensement ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMA/CA // RMR/AR,Census Metropolitan Area/Census Agglomeration // Région métropolitaine de recensement / Agglomération de recensement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQMS_Airzone // SGQA_zone_atmosphérique,Air Quality Management System - Provincial/Territorial Air Zone // Système de gestion de la qualité de l'air - zone atmosphériques des provinces et des territoires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core_Site // Site_principal,Core sites include a comprehensive set of measurements at a select number of representative locations across Canada that addresses multiple monitoring objectives. Tier (T)1 core sites are based on the PM2.5 speciation sampling sites.  Tier (T)2 sites have NAPS PM2.5 reference method (gravimetric) samplers. // Les sites principaux comprennent un ensemble exhaustif de mesures à un certain nombre d'emplacements représentatifs au Canada qui répondant à plusieurs objectifs de surveillance.  Les sites principaux de niveau (T) 1 sont basés sur les sites d'échantillonnage de caractérisation des PM2.5. Les sites de niveau (T) 2 disposent d’échantillonneurs (gravimétriques) selon la méthode de référence SNPA PM2.5.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
**********DataSources_SourcesdesDonnées**********,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The NAPS Stations classifications are based on the 2021 Census Data from Statistics Canada. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Les classifications des stations SNPA sont basées sur les données du recensement de 2021 de Statistique Canada.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please refer to the NAPS QA/QC Guidelines for information on how classifications are determined:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veuillez vous référer aux lignes directrices AQ/CQ du SNPA pour obtenir des informations sur la façon dont les classifications sont effectuées:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Each classification is derived from the following data sources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaque classification est tirée des sources de données suivantes :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Census Division // Division de recensement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Census Division Boundaries:,2021 Census Boundary files (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limites des divisions de recensement :,Recensement de 2021 - Fichiers des limites (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Census Subdivision // Subdivision de recensement ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Census Subdivision Boundaries:,2021 Census Boundary files (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limites des subdivisions de recensement :,Recensement de 2021 - Fichiers des limites (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Census Metropolitan Area/Census Agglomeration // Section métropolitaine / Agglomération de recensement ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Census Metropolitan Area/Census Agglomeration Boundaries:,2021 Census Boundary files (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limites des sections métropolitaine / Agglomérations de recensement :,Recensement de 2021 - Fichiers des limites (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population Centre // Centre de population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population Centre Boundaries:,2021 Census Boundary files (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limites des centres de population :,Recensement de 2021 - Fichiers des limites (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urbanization // Urbanisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population Centre Boundaries:,2021 Census Boundary files (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limites des centres de population :,Recensement de 2021 - Fichiers des limites (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Population Centre Population Data:,"Census Profile Downloads, 2021 (statcan.gc.ca)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Données sur la population du centre de population :,"Téléchargements du Profil du recensement, 2021 (statcan.gc.ca)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neighbourhood // Quartier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissemination Block Boundaries:,2021 Census Boundary files (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Limites des îlots de diffusion :,Recensement de 2021 - Fichiers des limites (statcan.gc.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dissemination Block Population Data:,"Census Profile Downloads, 2021 (statcan.gc.ca)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Données sur la population de l'îlot de diffusion :,"Téléchargements du Profil du recensement, 2021 (statcan.gc.ca)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Use Land Cover // Utilisation du sol et couverture du sol:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open Street Map Data // Données de la carte «Open Street» :,Geofabrik Download Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sentinel-2 10m // Sentinelle-2 10m :,Sentinel-2 Land Use/ Land Cover Downloader (arcgis.com),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site_Type // Catégorie de site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NPRI Data:,"Single year data tables by facility – releases, transfers and disposals - Open Government Portal (canada.ca)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Données d' INRP :,"Tableaux de données pour une année, par installation – Rejets, transferts et éliminations - Portail du gouvernement ouvert (canada.ca)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAPS QA/QC Data:,Ambient Air Monitoring and Quality Assurance/Quality Control Guidelines: National Air Pollution Surveillance Program (ccme.ca),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 SNPA AQ/CQ :,"Lignes directrices sur la surveillance de l’air ambiant, l’assurance et le contrôle de la qualité : Programme de surveillance national de la pollution atmosphérique (ccme.ca)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
